,Unnamed: 0,poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct
42,354,89312,317,Mitchell,"801,1857",MIRS News Service | Michigan News Source,Mitchell Research & Communications,213,Mitchell Research & Communications,2.4,-0.2,Text-to-Web,7.0,Michigan,10/29/24,11/2/24,,,,,,,216144,585.0,lv,,lv,,11/3/24 21:48,,https://mirs-uploads.s3.us-east-2.amazonaws.com/5931-MI%20STATEWIDE%20MITCHELL%20POLL%20-FIELD%20COPY%20-%20%20EXEC%20SUMMARY%20-%20CROSSTABS%20%20OF%20MI%20106PM%20%2011-3-24.pdf,,,https://mirs-uploads.s3.us-east-2.amazonaws.com/5931-MI%20STATEWIDE%20MITCHELL%20POLL%20-FIELD%20COPY%20-%20%20EXEC%20SUMMARY%20-%20CROSSTABS%20%20OF%20MI%20106PM%20%2011-3-24.pdf,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,50.0
43,355,89312,317,Mitchell,"801,1857",MIRS News Service | Michigan News Source,Mitchell Research & Communications,213,Mitchell Research & Communications,2.4,-0.2,Text-to-Web,7.0,Michigan,10/29/24,11/2/24,,,,,,,216144,585.0,lv,,lv,,11/3/24 21:48,,https://mirs-uploads.s3.us-east-2.amazonaws.com/5931-MI%20STATEWIDE%20MITCHELL%20POLL%20-FIELD%20COPY%20-%20%20EXEC%20SUMMARY%20-%20CROSSTABS%20%20OF%20MI%20106PM%20%2011-3-24.pdf,,,https://mirs-uploads.s3.us-east-2.amazonaws.com/5931-MI%20STATEWIDE%20MITCHELL%20POLL%20-FIELD%20COPY%20-%20%20EXEC%20SUMMARY%20-%20CROSSTABS%20%20OF%20MI%20106PM%20%2011-3-24.pdf,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,48.0
44,406,89347,1801,Florida Atlantic University/Mainstreet Research,,,Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,Online Opt-In Panel/Text,6.0,Michigan,10/25/24,11/2/24,,,,,,,216256,713.0,lv,,lv,,11/4/24 10:30,,https://www.fau.edu/newsdesk/articles/nov24midwestpennpoll.php,https://www.fau.edu/newsdesk/articles/nov24midwestpennpoll.php,https://cdn.prod.website-files.com/65f9d6603173d65814fdf49a/6728f398cf614b3c9af5fd62_Mainstreet_MI_Oct_2024_Public.pdf,,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,49.0
45,407,89347,1801,Florida Atlantic University/Mainstreet Research,,,Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,Online Opt-In Panel/Text,6.0,Michigan,10/25/24,11/2/24,,,,,,,216256,713.0,lv,,lv,,11/4/24 10:30,,https://www.fau.edu/newsdesk/articles/nov24midwestpennpoll.php,https://www.fau.edu/newsdesk/articles/nov24midwestpennpoll.php,https://cdn.prod.website-files.com/65f9d6603173d65814fdf49a/6728f398cf614b3c9af5fd62_Mainstreet_MI_Oct_2024_Public.pdf,,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,47.0
46,408,89347,1801,Florida Atlantic University/Mainstreet Research,,,Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,Online Opt-In Panel/Text,6.0,Michigan,10/25/24,11/2/24,,,,,,,216280,733.0,rv,,rv,,11/4/24 11:31,,https://www.fau.edu/newsdesk/articles/nov24midwestpennpoll.php,https://www.fau.edu/newsdesk/articles/nov24midwestpennpoll.php,https://cdn.prod.website-files.com/65f9d6603173d65814fdf49a/6728f398cf614b3c9af5fd62_Mainstreet_MI_Oct_2024_Public.pdf,,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,48.0
47,409,89347,1801,Florida Atlantic University/Mainstreet Research,,,Florida Atlantic University PolCom Lab/Mainstreet Research,770,Florida Atlantic University PolCom Lab/Mainstreet Research,,,Online Opt-In Panel/Text,6.0,Michigan,10/25/24,11/2/24,,,,,,,216280,733.0,rv,,rv,,11/4/24 11:31,,https://www.fau.edu/newsdesk/articles/nov24midwestpennpoll.php,https://www.fau.edu/newsdesk/articles/nov24midwestpennpoll.php,https://cdn.prod.website-files.com/65f9d6603173d65814fdf49a/6728f398cf614b3c9af5fd62_Mainstreet_MI_Oct_2024_Public.pdf,,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,46.0
48,426,89279,1741,ActiVote,,,ActiVote,721,ActiVote,,,App Panel,8.0,Michigan,10/8/24,11/2/24,,,,,,,215902,400.0,lv,,lv,,11/3/24 09:22,,https://www.activote.net/trump-leads-in-michigan/,https://www.activote.net/trump-leads-in-michigan/,,,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,49.7
49,427,89279,1741,ActiVote,,,ActiVote,721,ActiVote,,,App Panel,8.0,Michigan,10/8/24,11/2/24,,,,,,,215902,400.0,lv,,lv,,11/3/24 09:22,,https://www.activote.net/trump-leads-in-michigan/,https://www.activote.net/trump-leads-in-michigan/,,,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,50.3
50,533,89355,1859,Focaldata,,,Focaldata,837,Focaldata,,,Online Opt-In Panel,9.0,Michigan,10/3/24,11/1/24,,,,,,,216379,2092.0,a,,a,,11/4/24 14:40,,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,,https://docs.google.com/spreadsheets/d/1jgfFYdFZqg1-iky6fwudG6u6po5z66YSWolApLzxb98/edit?gid=1428359888#gid=1428359888,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,50.0
51,534,89355,1859,Focaldata,,,Focaldata,837,Focaldata,,,Online Opt-In Panel,9.0,Michigan,10/3/24,11/1/24,,,,,,,216379,2092.0,a,,a,,11/4/24 14:40,,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,,https://docs.google.com/spreadsheets/d/1jgfFYdFZqg1-iky6fwudG6u6po5z66YSWolApLzxb98/edit?gid=1428359888#gid=1428359888,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,44.0
52,535,89355,1859,Focaldata,,,Focaldata,837,Focaldata,,,Online Opt-In Panel,9.0,Michigan,10/3/24,11/1/24,,,,,,,216379,2092.0,a,,a,,11/4/24 14:40,,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,,https://docs.google.com/spreadsheets/d/1jgfFYdFZqg1-iky6fwudG6u6po5z66YSWolApLzxb98/edit?gid=1428359888#gid=1428359888,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,LIB,Oliver,31790,Chase Oliver,1.0
53,536,89355,1859,Focaldata,,,Focaldata,837,Focaldata,,,Online Opt-In Panel,9.0,Michigan,10/3/24,11/1/24,,,,,,,216379,2092.0,a,,a,,11/4/24 14:40,,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,,https://docs.google.com/spreadsheets/d/1jgfFYdFZqg1-iky6fwudG6u6po5z66YSWolApLzxb98/edit?gid=1428359888#gid=1428359888,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,GRE,Stein,31116,Jill Stein,1.0
54,537,89355,1859,Focaldata,,,Focaldata,837,Focaldata,,,Online Opt-In Panel,9.0,Michigan,10/3/24,11/1/24,,,,,,,216380,1941.0,rv,,rv,,11/4/24 14:40,,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,,https://docs.google.com/spreadsheets/d/1jgfFYdFZqg1-iky6fwudG6u6po5z66YSWolApLzxb98/edit?gid=1428359888#gid=1428359888,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,51.0
55,538,89355,1859,Focaldata,,,Focaldata,837,Focaldata,,,Online Opt-In Panel,9.0,Michigan,10/3/24,11/1/24,,,,,,,216380,1941.0,rv,,rv,,11/4/24 14:40,,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,,https://docs.google.com/spreadsheets/d/1jgfFYdFZqg1-iky6fwudG6u6po5z66YSWolApLzxb98/edit?gid=1428359888#gid=1428359888,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,44.0
56,539,89355,1859,Focaldata,,,Focaldata,837,Focaldata,,,Online Opt-In Panel,9.0,Michigan,10/3/24,11/1/24,,,,,,,216380,1941.0,rv,,rv,,11/4/24 14:40,,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,,https://docs.google.com/spreadsheets/d/1jgfFYdFZqg1-iky6fwudG6u6po5z66YSWolApLzxb98/edit?gid=1428359888#gid=1428359888,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,LIB,Oliver,31790,Chase Oliver,1.0
57,540,89355,1859,Focaldata,,,Focaldata,837,Focaldata,,,Online Opt-In Panel,9.0,Michigan,10/3/24,11/1/24,,,,,,,216380,1941.0,rv,,rv,,11/4/24 14:40,,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,,https://docs.google.com/spreadsheets/d/1jgfFYdFZqg1-iky6fwudG6u6po5z66YSWolApLzxb98/edit?gid=1428359888#gid=1428359888,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,GRE,Stein,31116,Jill Stein,1.0
58,541,89355,1859,Focaldata,,,Focaldata,837,Focaldata,,,Online Opt-In Panel,9.0,Michigan,10/3/24,11/1/24,,,,,,,216381,2092.0,lv,,lv,,11/4/24 14:40,,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,,https://docs.google.com/spreadsheets/d/1jgfFYdFZqg1-iky6fwudG6u6po5z66YSWolApLzxb98/edit?gid=1428359888#gid=1428359888,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,50.0
59,542,89355,1859,Focaldata,,,Focaldata,837,Focaldata,,,Online Opt-In Panel,9.0,Michigan,10/3/24,11/1/24,,,,,,,216381,2092.0,lv,,lv,,11/4/24 14:40,,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,,https://docs.google.com/spreadsheets/d/1jgfFYdFZqg1-iky6fwudG6u6po5z66YSWolApLzxb98/edit?gid=1428359888#gid=1428359888,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,45.0
60,543,89355,1859,Focaldata,,,Focaldata,837,Focaldata,,,Online Opt-In Panel,9.0,Michigan,10/3/24,11/1/24,,,,,,,216381,2092.0,lv,,lv,,11/4/24 14:40,,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,,https://docs.google.com/spreadsheets/d/1jgfFYdFZqg1-iky6fwudG6u6po5z66YSWolApLzxb98/edit?gid=1428359888#gid=1428359888,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,LIB,Oliver,31790,Chase Oliver,1.0
61,544,89355,1859,Focaldata,,,Focaldata,837,Focaldata,,,Online Opt-In Panel,9.0,Michigan,10/3/24,11/1/24,,,,,,,216381,2092.0,lv,,lv,,11/4/24 14:40,,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,https://www.focaldata.com/blog/our-final-report-on-the-us-presidential-election,,https://docs.google.com/spreadsheets/d/1jgfFYdFZqg1-iky6fwudG6u6po5z66YSWolApLzxb98/edit?gid=1428359888#gid=1428359888,,False,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,GRE,Stein,31116,Jill Stein,1.0
62,631,89145,1528,AtlasIntel,,,AtlasIntel,546,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,10/30/24,10/31/24,,,,,,,215178,1136.0,lv,,lv,,10/31/24 15:46,,https://www.atlasintel.org/poll/usa-swing-states-2024-10-31,https://www.atlasintel.org/poll/usa-swing-states-2024-10-31,,https://cdn.atlasintel.org/89b089d5-71ee-462d-a710-1427664e80ed.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,48.3
63,632,89145,1528,AtlasIntel,,,AtlasIntel,546,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,10/30/24,10/31/24,,,,,,,215178,1136.0,lv,,lv,,10/31/24 15:46,,https://www.atlasintel.org/poll/usa-swing-states-2024-10-31,https://www.atlasintel.org/poll/usa-swing-states-2024-10-31,,https://cdn.atlasintel.org/89b089d5-71ee-462d-a710-1427664e80ed.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,49.2
64,633,89145,1528,AtlasIntel,,,AtlasIntel,546,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,10/30/24,10/31/24,,,,,,,215178,1136.0,lv,,lv,,10/31/24 15:46,,https://www.atlasintel.org/poll/usa-swing-states-2024-10-31,https://www.atlasintel.org/poll/usa-swing-states-2024-10-31,,https://cdn.atlasintel.org/89b089d5-71ee-462d-a710-1427664e80ed.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,GRE,Stein,31116,Jill Stein,1.7
65,634,89145,1528,AtlasIntel,,,AtlasIntel,546,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,10/30/24,10/31/24,,,,,,,215178,1136.0,lv,,lv,,10/31/24 15:46,,https://www.atlasintel.org/poll/usa-swing-states-2024-10-31,https://www.atlasintel.org/poll/usa-swing-states-2024-10-31,,https://cdn.atlasintel.org/89b089d5-71ee-462d-a710-1427664e80ed.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,LIB,Oliver,31790,Chase Oliver,0.1
66,635,89145,1528,AtlasIntel,,,AtlasIntel,546,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,10/30/24,10/31/24,,,,,,,215179,1136.0,lv,,lv,,10/31/24 15:46,,https://www.atlasintel.org/poll/usa-swing-states-2024-10-31,https://www.atlasintel.org/poll/usa-swing-states-2024-10-31,,https://cdn.atlasintel.org/89b089d5-71ee-462d-a710-1427664e80ed.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,48.7
67,636,89145,1528,AtlasIntel,,,AtlasIntel,546,AtlasIntel,2.7,-0.8,Online Ad,6.0,Michigan,10/30/24,10/31/24,,,,,,,215179,1136.0,lv,,lv,,10/31/24 15:46,,https://www.atlasintel.org/poll/usa-swing-states-2024-10-31,https://www.atlasintel.org/poll/usa-swing-states-2024-10-31,,https://cdn.atlasintel.org/89b089d5-71ee-462d-a710-1427664e80ed.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,49.3
68,671,89207,356,OnMessage Inc.,,,OnMessage,239,OnMessage Inc.,1.1,0.2,,1.0,Michigan,10/29/24,10/31/24,,,,,,,215585,800.0,lv,,lv,,11/1/24 16:31,,https://www.semafor.com/newsletter/11/01/2024/the-view-from-the-swing-states,https://www.semafor.com/newsletter/11/01/2024/the-view-from-the-swing-states,,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,48.0
69,672,89207,356,OnMessage Inc.,,,OnMessage,239,OnMessage Inc.,1.1,0.2,,1.0,Michigan,10/29/24,10/31/24,,,,,,,215585,800.0,lv,,lv,,11/1/24 16:31,,https://www.semafor.com/newsletter/11/01/2024/the-view-from-the-swing-states,https://www.semafor.com/newsletter/11/01/2024/the-view-from-the-swing-states,,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,48.0
70,705,89190,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,10/28/24,10/31/24,,,,,,,215496,1731.0,lv,,lv,,11/1/24 14:24,,https://redfieldandwiltonstrategies.com/final-us-swing-states-voting-intention-28-31-october/,https://redfieldandwiltonstrategies.com/final-us-swing-states-voting-intention-28-31-october/,,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,47.0
71,706,89190,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,10/28/24,10/31/24,,,,,,,215496,1731.0,lv,,lv,,11/1/24 14:24,,https://redfieldandwiltonstrategies.com/final-us-swing-states-voting-intention-28-31-october/,https://redfieldandwiltonstrategies.com/final-us-swing-states-voting-intention-28-31-october/,,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,47.0
72,707,89190,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,10/28/24,10/31/24,,,,,,,215496,1731.0,lv,,lv,,11/1/24 14:24,,https://redfieldandwiltonstrategies.com/final-us-swing-states-voting-intention-28-31-october/,https://redfieldandwiltonstrategies.com/final-us-swing-states-voting-intention-28-31-october/,,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,LIB,Oliver,31790,Chase Oliver,1.0
73,708,89190,1562,Redfield & Wilton Strategies,1473,The Telegraph,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Opt-In Panel,9.0,Michigan,10/28/24,10/31/24,,,,,,,215496,1731.0,lv,,lv,,11/1/24 14:24,,https://redfieldandwiltonstrategies.com/final-us-swing-states-voting-intention-28-31-october/,https://redfieldandwiltonstrategies.com/final-us-swing-states-voting-intention-28-31-october/,,,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,GRE,Stein,31116,Jill Stein,1.0
74,769,89201,568,YouGov,"2167,2168",The Times of London | SAY24,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,10/25/24,10/31/24,,,,,,,215536,985.0,rv,,rv,,11/1/24 16:15,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,47.0
75,770,89201,568,YouGov,"2167,2168",The Times of London | SAY24,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,10/25/24,10/31/24,,,,,,,215536,985.0,rv,,rv,,11/1/24 16:15,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,45.0
76,771,89201,568,YouGov,"2167,2168",The Times of London | SAY24,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,10/25/24,10/31/24,,,,,,,215536,985.0,rv,,rv,,11/1/24 16:15,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,GRE,Stein,31116,Jill Stein,2.0
77,772,89201,568,YouGov,"2167,2168",The Times of London | SAY24,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,10/25/24,10/31/24,,,,,,,215536,985.0,rv,,rv,,11/1/24 16:15,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,IND,West,31097,Cornel West,0.0
78,773,89201,568,YouGov,"2167,2168",The Times of London | SAY24,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,10/25/24,10/31/24,,,,,,,215543,942.0,lv,,lv,,11/1/24 16:15,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,48.0
79,774,89201,568,YouGov,"2167,2168",The Times of London | SAY24,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,10/25/24,10/31/24,,,,,,,215543,942.0,lv,,lv,,11/1/24 16:15,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,45.0
80,775,89201,568,YouGov,"2167,2168",The Times of London | SAY24,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,10/25/24,10/31/24,,,,,,,215543,942.0,lv,,lv,,11/1/24 16:15,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,GRE,Stein,31116,Jill Stein,2.0
81,776,89201,568,YouGov,"2167,2168",The Times of London | SAY24,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,10/25/24,10/31/24,,,,,,,215543,942.0,lv,,lv,,11/1/24 16:15,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,IND,West,31097,Cornel West,0.0
82,777,89201,568,YouGov,"2167,2168",The Times of London | SAY24,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,10/25/24,10/31/24,,,,,,,215550,985.0,rv,,rv,,11/1/24 16:15,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,50.0
83,778,89201,568,YouGov,"2167,2168",The Times of London | SAY24,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,10/25/24,10/31/24,,,,,,,215550,985.0,rv,,rv,,11/1/24 16:15,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,REP,Trump,16651,Donald Trump,46.0
84,779,89201,568,YouGov,"2167,2168",The Times of London | SAY24,YouGov,391,YouGov,3.0,-1.1,Online Matched Sample,9.0,Michigan,10/25/24,10/31/24,,,,,,,215557,942.0,lv,,lv,,11/1/24 16:15,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241101.pdf,,,,8820,2024,U.S. President,0,,11/5/24,general,False,False,,False,DEM,Harris,16661,Kamala Harris,50.0
